mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__penalty,param_preprocess__text__max_df,param_preprocess__text__max_features,param_preprocess__text__min_df,param_preprocess__text__ngram_range,param_preprocess__text__sublinear_tf,param_clf__l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1
1372.961220741272,26.620334229034388,0.193192720413208,0.009785514521218694,15.922610892912946,balanced,elasticnet,0.95,20000,3,"(1, 2)",True,0.21364247048639057,"{'clf__C': np.float64(15.922610892912946), 'clf__class_weight': 'balanced', 'clf__l1_ratio': np.float64(0.21364247048639057), 'clf__penalty': 'elasticnet', 'preprocess__text__max_df': 0.95, 'preprocess__text__max_features': 20000, 'preprocess__text__min_df': 3, 'preprocess__text__ngram_range': (1, 2), 'preprocess__text__sublinear_tf': True}",0.7813918305597579,0.8063540090771558,0.7823373676248109,0.7959531013615734,0.802345375449215,0.7936763368145026,0.010203338452289244,6,0.7904118008604795,0.8177863930783414,0.7894189400028367,0.8186374166706066,0.8201588502269289,0.8072826801678387,0.014204179403473825,0.7734845183571227,0.7988402011110591,0.775219414019696,0.788179839643016,0.7955190256651813,0.786248599759215,0.010322631647856136,1,0.7833601086055456,0.8111498501717538,0.7823836440096584,0.8118509473696396,0.8133916808091761,0.8004272461931548,0.014355560001304274
24.65651936531067,0.24115263015028723,0.20321106910705566,0.015100618796095939,13.407343361949266,balanced,l2,1.0,20000,3,"(1, 2)",True,,"{'clf__C': np.float64(13.407343361949266), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'preprocess__text__max_df': 1.0, 'preprocess__text__max_features': 20000, 'preprocess__text__min_df': 3, 'preprocess__text__ngram_range': (1, 2), 'preprocess__text__sublinear_tf': True}",0.7813918305597579,0.8063540090771558,0.7825264750378215,0.7955748865355522,0.802345375449215,0.7936385153319006,0.010145949488657097,7,0.7906009172143161,0.8180700676090965,0.7897026145335918,0.8189210912013616,0.8203952344931922,0.8075379850103117,0.014218111268782335,0.7734845183571227,0.7988402011110591,0.7753990865569639,0.7878191026309775,0.7955190256651813,0.786212386864261,0.010272125916753968,2,0.7835555878668986,0.8114577049674931,0.7826920600075209,0.8121522344665966,0.8136613089350943,0.8007037792487207,0.014374241673947474
562.9668014526367,10.006378899566581,0.2438495635986328,0.11720572380263479,3.683151106517762,,l1,0.95,20000,5,"(1, 2)",True,,"{'clf__C': np.float64(3.683151106517762), 'clf__class_weight': None, 'clf__penalty': 'l1', 'preprocess__text__max_df': 0.95, 'preprocess__text__max_features': 20000, 'preprocess__text__min_df': 5, 'preprocess__text__ngram_range': (1, 2), 'preprocess__text__sublinear_tf': True}",0.7908472012102874,0.8152420574886535,0.7874432677760969,0.8044629349470499,0.8051825231700397,0.8006355969184256,0.010183535573181142,1,0.7949505933525601,0.8120656233747814,0.7960852914755804,0.8138622287362299,0.8159039334341907,0.8065735340746685,0.009115266872725469,0.7697116221343537,0.7976051529440921,0.7672947819512228,0.7875995363993193,0.7888359506211444,0.7822094088100264,0.011735708205071704,3,0.7752783334207941,0.795306971488452,0.7766722739576799,0.797168023162584,0.7994892453486095,0.7887829694756239,0.010550262665609982
15.763344669342041,1.2177129565721392,0.10522608757019043,0.013463665082650048,12.484909844460324,,l2,0.98,20000,5,"(1, 1)",False,,"{'clf__C': np.float64(12.484909844460324), 'clf__class_weight': None, 'clf__penalty': 'l2', 'preprocess__text__max_df': 0.98, 'preprocess__text__max_features': 20000, 'preprocess__text__min_df': 5, 'preprocess__text__ngram_range': (1, 1), 'preprocess__text__sublinear_tf': False}",0.7921709531013615,0.8105143721633888,0.7893343419062028,0.800302571860817,0.8012105163608851,0.7987065510785311,0.007467182988701855,2,0.7984965249869983,0.8091815989787717,0.7993002694908042,0.8128220887901281,0.8137291981845688,0.8067059360862542,0.006558975064378025,0.7724983195288269,0.7935947951341348,0.7714299372231161,0.7843078604077415,0.7848968775027889,0.7813455579593216,0.008342950078849125,4,0.7808174548367874,0.7931341887184278,0.7818380096470098,0.7971791372603256,0.7982439209258156,0.7902425422776732,0.007482893442657941
251.86681246757507,12.764239547696565,0.2652313232421875,0.11832918130069137,1.5605705131325147,,l1,0.98,60000,5,"(1, 2)",True,,"{'clf__C': np.float64(1.5605705131325147), 'clf__class_weight': None, 'clf__penalty': 'l1', 'preprocess__text__max_df': 0.98, 'preprocess__text__max_features': 60000, 'preprocess__text__min_df': 5, 'preprocess__text__ngram_range': (1, 2), 'preprocess__text__sublinear_tf': True}",0.7885779122541604,0.8116490166414524,0.7857413010590015,0.7999243570347958,0.8032910913561566,0.7978367356691134,0.009559420631218674,3,0.7920665689565505,0.8066285282019763,0.7934376625218665,0.8086142499172616,0.8105616490166414,0.8022617317228592,0.00787550083587454,0.7672130140562454,0.7933901778457039,0.7654600509792182,0.7823660070004442,0.7864431099620215,0.7789744719687267,0.010918489878975975,5,0.771942455715715,0.7890917845657988,0.7735646754722829,0.791158087506047,0.7933710787985778,0.7838256164116844,0.009155434764606066
141.16945738792418,15.20939387447012,0.10614795684814453,0.003864642444876577,0.9581094788919983,balanced,elasticnet,1.0,60000,2,"(1, 1)",True,0.6238017242196918,"{'clf__C': np.float64(0.9581094788919983), 'clf__class_weight': 'balanced', 'clf__l1_ratio': np.float64(0.6238017242196918), 'clf__penalty': 'elasticnet', 'preprocess__text__max_df': 1.0, 'preprocess__text__max_features': 60000, 'preprocess__text__min_df': 2, 'preprocess__text__ngram_range': (1, 1), 'preprocess__text__sublinear_tf': True}",0.776285930408472,0.7950075642965204,0.777231467473525,0.7847957639939486,0.7911859277473047,0.7849013307839542,0.00741208723612922,8,0.7826107512647156,0.7972672686870597,0.7813342158763179,0.7995366649331,0.7987897125567323,0.7919077226635851,0.008154998486701232,0.7693186942599048,0.7889760852973386,0.7707971183107717,0.7778964742425719,0.7850819972010223,0.7784140738623219,0.00770751761018983,6,0.7762249426408476,0.7909563908820036,0.7749957280679678,0.7931413151047217,0.7924598687497987,0.7855556490890679,0.008160301523024271
265.5517100334167,30.277393663490788,0.11492404937744141,0.020735739760053877,2.2173933930791443,,elasticnet,0.98,20000,2,"(1, 1)",True,0.7958637582367365,"{'clf__C': np.float64(2.2173933930791443), 'clf__class_weight': None, 'clf__l1_ratio': np.float64(0.7958637582367365), 'clf__penalty': 'elasticnet', 'preprocess__text__max_df': 0.98, 'preprocess__text__max_features': 20000, 'preprocess__text__min_df': 2, 'preprocess__text__ngram_range': (1, 1), 'preprocess__text__sublinear_tf': True}",0.789712556732224,0.806732223903177,0.789712556732224,0.7984114977307111,0.7983733686400605,0.7965884407476793,0.006386883481607109,4,0.7943832442910501,0.8050210391943643,0.7944778024679684,0.806817644555813,0.8089069591527988,0.8019213379323988,0.006238749013300607,0.7694407849336897,0.7886176673978278,0.7708814539261104,0.7814288707662906,0.7813054599694849,0.7783348473986808,0.007194321763281239,7,0.7756223876296806,0.7878150997214535,0.7757656967949978,0.7897455944392692,0.7922701740602709,0.7842437905291344,0.007122549958001442
137.7632133960724,14.287070732864914,0.10293021202087402,0.004095572113383218,1.5302562995700701,,l1,1.0,20000,3,"(1, 1)",False,,"{'clf__C': np.float64(1.5302562995700701), 'clf__class_weight': None, 'clf__penalty': 'l1', 'preprocess__text__max_df': 1.0, 'preprocess__text__max_features': 20000, 'preprocess__text__min_df': 3, 'preprocess__text__ngram_range': (1, 1), 'preprocess__text__sublinear_tf': False}",0.7868759455370651,0.8048411497730711,0.7863086232980333,0.7950075642965204,0.7959145072820125,0.7937895580373405,0.006810272399997521,5,0.7920665689565505,0.8015696657368446,0.7934376625218665,0.804642806486691,0.8058339636913767,0.7995101334786658,0.005707160243151563,0.7665312255557746,0.7869089740219638,0.7678795707265289,0.7780413931966468,0.7790664948824724,0.7756855316766773,0.00758526203487555,8,0.7736244851034448,0.7842797581777241,0.7751105755938071,0.7878361492136929,0.7892531055087507,0.7820208147194839,0.006472661379722965
17.904186630249022,0.8436330729759843,0.231200647354126,0.05431531728296845,0.10397759697241077,balanced,l2,0.95,40000,3,"(1, 2)",True,,"{'clf__C': np.float64(0.10397759697241077), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'preprocess__text__max_df': 0.95, 'preprocess__text__max_features': 40000, 'preprocess__text__min_df': 3, 'preprocess__text__ngram_range': (1, 2), 'preprocess__text__sublinear_tf': True}",0.7585098335854765,0.778555219364599,0.7639939485627837,0.7692889561270801,0.7754870436920749,0.7691670002664028,0.0073271023681047735,9,0.7681906292846674,0.7826107512647156,0.765637558507872,0.7850692638645926,0.7869232223903178,0.777686285062433,0.008937774273343784,0.7513224117053879,0.7717511737738153,0.7576432761732852,0.7619252518742681,0.7689997851466905,0.7623283797346895,0.007436944767712087,9,0.7616643865902415,0.7759268923935722,0.7593153590513219,0.7780900070806296,0.7799207761958988,0.7709834842623329,0.008692592996184365
9.815949726104737,1.675787080603934,0.19060745239257812,0.0038702536357731157,0.014407524139905934,balanced,l2,0.98,40000,3,"(1, 2)",False,,"{'clf__C': np.float64(0.014407524139905934), 'clf__class_weight': 'balanced', 'clf__penalty': 'l2', 'preprocess__text__max_df': 0.98, 'preprocess__text__max_features': 40000, 'preprocess__text__min_df': 3, 'preprocess__text__ngram_range': (1, 2), 'preprocess__text__sublinear_tf': False}",0.6985627836611196,0.7087745839636914,0.7017776096822995,0.7027231467473525,0.7168526574616985,0.7057381563032324,0.006465511791815949,11,0.7072951633492506,0.7080516287645974,0.7060186279608529,0.7091863268876176,0.707876323751891,0.7076856141428418,0.001034772472943989,0.6946843289675992,0.7056595349956165,0.6987398894034941,0.6994481210662717,0.7134753771084006,0.7024014503082764,0.006556372690173033,10,0.7040524529276747,0.7047160543132137,0.7028650293314695,0.7056695153580084,0.7043285279499847,0.7043263159760702,0.0009128466542494168
