mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__gamma,param_clf__learning_rate,param_clf__max_depth,param_clf__min_child_weight,param_clf__n_estimators,param_clf__reg_lambda,param_clf__scale_pos_weight,param_clf__subsample,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1
2.425498867034912,0.12453767490408837,0.21189408302307128,0.05567944188306163,0.6323674280979913,0.012571674274693702,0.10033798041734301,6,5,215,0.7536627571597799,1.0,0.7247876687446625,"{'clf__colsample_bytree': np.float64(0.6323674280979913), 'clf__gamma': np.float64(0.012571674274693702), 'clf__learning_rate': np.float64(0.10033798041734301), 'clf__max_depth': 6, 'clf__min_child_weight': 5, 'clf__n_estimators': 215, 'clf__reg_lambda': np.float64(0.7536627571597799), 'clf__scale_pos_weight': 1.0, 'clf__subsample': np.float64(0.7247876687446625)}",0.8345310136157338,0.8394478063540091,0.8328290468986385,0.8364220877458396,0.8344997162852279,0.8355459341798899,0.002258245498964874,1,0.9704978488014752,0.9687485225284856,0.973712826816699,0.9710651978629852,0.9733358547655068,0.9714720501550304,0.00184537516353047,0.8227554498293921,0.8285183840825762,0.8216122409946198,0.8257442447489307,0.8234262526616551,0.8244113144634347,0.00245730627826036,1,0.9688455260970825,0.9669776653971827,0.9722494862076976,0.9694418385743035,0.9718458641414964,0.9698720760835526,0.0019577763205498094
2.1449459075927733,0.042068167843720375,0.1881375789642334,0.04922844550010506,0.6932946965146987,0.13007332881069883,0.1197430076894016,6,3,154,0.1881455360176988,1.0,0.9415136286167312,"{'clf__colsample_bytree': np.float64(0.6932946965146987), 'clf__gamma': np.float64(0.13007332881069883), 'clf__learning_rate': np.float64(0.1197430076894016), 'clf__max_depth': 6, 'clf__min_child_weight': 3, 'clf__n_estimators': 154, 'clf__reg_lambda': np.float64(0.1881455360176988), 'clf__scale_pos_weight': 1.0, 'clf__subsample': np.float64(0.9415136286167312)}",0.8354765506807866,0.8364220877458396,0.8305597579425114,0.836232980332829,0.828447134480802,0.8334277022365537,0.0032883086645405647,2,0.9709233605976076,0.9666682426362819,0.973192756843648,0.9654389863363434,0.9697428139183056,0.9691932320664373,0.002819982837327912,0.8235647937715829,0.8254286931749333,0.8190437387247211,0.8252799087736391,0.817407599443904,0.8221449467777561,0.0033071708075709883,2,0.9692899224474434,0.9647615290993596,0.9716881104857611,0.9634653511681637,0.9680446975397461,0.9674499221480948,0.002993521749787171
2.2438517570495606,0.22399827677959971,0.17059826850891113,0.009166319257191838,0.790021126953127,0.3485842360750871,0.13780776958458138,6,4,149,2.4207331873591027,1.566145782781714,0.686626386410202,"{'clf__colsample_bytree': np.float64(0.790021126953127), 'clf__gamma': np.float64(0.3485842360750871), 'clf__learning_rate': np.float64(0.13780776958458138), 'clf__max_depth': 6, 'clf__min_child_weight': 4, 'clf__n_estimators': 149, 'clf__reg_lambda': np.float64(2.4207331873591027), 'clf__scale_pos_weight': 1.566145782781714, 'clf__subsample': np.float64(0.686626386410202)}",0.8284795763993948,0.8315052950075643,0.8320726172465961,0.8290468986384266,0.8223945526763761,0.8286997879936717,0.0034401109902679437,4,0.9688903597938632,0.9666682426362819,0.9713961514821994,0.9703560115360976,0.9706410741301059,0.9695903679157096,0.00167211695229357,0.8206183488767366,0.8244375731423479,0.8256622263553385,0.8217770871423501,0.8146905492046836,0.8214371569442914,0.003825086249299637,3,0.9675143977751428,0.9651819457746379,0.9701010799161827,0.9690240230951597,0.9693239094493586,0.9682290712020963,0.0017395842838693277
1.9705245971679688,0.2169030702643323,0.16965670585632325,0.00867014869312928,0.7349262400109297,0.15806009440072577,0.17402177501189842,5,4,159,1.9027052882472772,1.0,0.7314047095321687,"{'clf__colsample_bytree': np.float64(0.7349262400109297), 'clf__gamma': np.float64(0.15806009440072577), 'clf__learning_rate': np.float64(0.17402177501189842), 'clf__max_depth': 5, 'clf__min_child_weight': 4, 'clf__n_estimators': 159, 'clf__reg_lambda': np.float64(1.9027052882472772), 'clf__scale_pos_weight': 1.0, 'clf__subsample': np.float64(0.7314047095321687)}",0.8333963691376702,0.8313161875945537,0.8271558245083207,0.8379349470499243,0.8267448458483072,0.8313096348277552,0.004155495245019137,3,0.9583944021559264,0.9506406316486218,0.9554630986714576,0.9524372370100704,0.9547560514372163,0.9543382841846585,0.0026524873134902444,0.8212774364647157,0.8197780129677106,0.8161827480976417,0.827286850953591,0.8152457016104617,0.8199541500188243,0.004288206458245579,4,0.95598049830558,0.9476730149676832,0.9529055397388837,0.9496611721538928,0.9521358008382134,0.9516712052008506,0.002840253365844804
2.327954816818237,0.19363803047006772,0.1657862663269043,0.0033492001508385575,0.8486212527455788,0.1427013306774357,0.05111938883158829,6,5,160,0.06304248227036305,1.0,0.6723651931039313,"{'clf__colsample_bytree': np.float64(0.8486212527455788), 'clf__gamma': np.float64(0.1427013306774357), 'clf__learning_rate': np.float64(0.05111938883158829), 'clf__max_depth': 6, 'clf__min_child_weight': 5, 'clf__n_estimators': 160, 'clf__reg_lambda': np.float64(0.06304248227036305), 'clf__scale_pos_weight': 1.0, 'clf__subsample': np.float64(0.6723651931039313)}",0.8258320726172466,0.8332072617246596,0.8197806354009077,0.8309379727685325,0.8256099867599773,0.8270735858542647,0.004678163521037703,5,0.9145194080658124,0.9096023828660583,0.9132901517658739,0.9165996879580162,0.9125378214826021,0.9133098904276725,0.0023077171879485113,0.8124809915654241,0.8206736710326685,0.8072754745151114,0.8188498994596618,0.8130771102063454,0.8144714293558423,0.004802635460365873,5,0.9088637139478979,0.903321715568506,0.907351387895815,0.910887594464677,0.9065600797492546,0.90739689832523,0.002515788490228716
2.587062454223633,0.2475668586529881,0.16760096549987794,0.004546292945190022,0.7231148769106889,0.3022204554172195,0.046305231863574915,6,3,205,2.3787910031720787,1.566145782781714,0.8924361138693251,"{'clf__colsample_bytree': np.float64(0.7231148769106889), 'clf__gamma': np.float64(0.3022204554172195), 'clf__learning_rate': np.float64(0.046305231863574915), 'clf__max_depth': 6, 'clf__min_child_weight': 3, 'clf__n_estimators': 205, 'clf__reg_lambda': np.float64(2.3787910031720787), 'clf__scale_pos_weight': 1.566145782781714, 'clf__subsample': np.float64(0.8924361138693251)}",0.8180786686838124,0.8262102874432677,0.8218608169440242,0.8195915279878971,0.8157745413277852,0.8203031684773574,0.003557628946382438,7,0.9186326887617606,0.9150867571273226,0.9189636423809749,0.9197201077963217,0.9212840393343419,0.9187374470801444,0.0020415890841831747,0.8115808882083603,0.8202489867517151,0.816300484309505,0.8132560171536019,0.8096146076481605,0.8142001968142687,0.003735744854106883,6,0.9156861620804182,0.9120263090349123,0.9159438304453643,0.9167284854703784,0.9183083165588919,0.9157386207179931,0.002069265082871182
2.469474983215332,0.13169979673982563,0.19887371063232423,0.03879376370593119,0.7532241907732697,0.16696440125951162,0.045721221141674866,5,2,291,0.04559187590120283,1.7227603610598856,0.7469608796062266,"{'clf__colsample_bytree': np.float64(0.7532241907732697), 'clf__gamma': np.float64(0.16696440125951162), 'clf__learning_rate': np.float64(0.045721221141674866), 'clf__max_depth': 5, 'clf__min_child_weight': 2, 'clf__n_estimators': 291, 'clf__reg_lambda': np.float64(0.04559187590120283), 'clf__scale_pos_weight': 1.7227603610598856, 'clf__subsample': np.float64(0.7469608796062266)}",0.8127836611195158,0.8245083207261724,0.8169440242057489,0.8177004538577912,0.8116133913372423,0.816709970249294,0.004544031892115483,9,0.9066710793815895,0.9064346839392936,0.9098860573968134,0.9083258474776607,0.9058717851739788,0.9074378906738672,0.0014716723368863845,0.8073258232243357,0.8197177800065394,0.8122974384248014,0.8126046960286091,0.8066750313455179,0.8117241538059605,0.004687025052641604,7,0.9038242064773978,0.9035660318052727,0.907001585663583,0.9053963103822222,0.9028957165843513,0.9045367701825654,0.001480355474443395
2.7075066566467285,0.19286337165924797,0.1896331787109375,0.045927322554971055,0.8960660809801552,0.308897907718663,0.04373658216581733,6,3,200,0.8315542610203959,1.7227603610598856,0.8813811040057837,"{'clf__colsample_bytree': np.float64(0.8960660809801552), 'clf__gamma': np.float64(0.308897907718663), 'clf__learning_rate': np.float64(0.04373658216581733), 'clf__max_depth': 6, 'clf__min_child_weight': 3, 'clf__n_estimators': 200, 'clf__reg_lambda': np.float64(0.8315542610203959), 'clf__scale_pos_weight': 1.7227603610598856, 'clf__subsample': np.float64(0.8813811040057837)}",0.8154311649016641,0.8245083207261724,0.8158093797276853,0.8152420574886535,0.8085871004350293,0.815915604655841,0.00506441260122042,10,0.9098860573968134,0.912486407262068,0.9126282445274455,0.917639827904118,0.9128687594553706,0.9131018593091632,0.0025136415271013596,0.810247615837425,0.8197860258724429,0.8111109138873147,0.8101140397951572,0.8035694093591006,0.8109656009502881,0.005172336430160165,8,0.9070934734770756,0.9097330619457409,0.9098470209130298,0.9149506735243422,0.91008929658752,0.9103427052895418,0.0025484294222948944
2.259467935562134,0.21168108332519797,0.2083554744720459,0.04733358608907115,0.7068893514230925,0.3627313766183016,0.050272836956763774,5,1,235,0.08944843936739705,1.7227603610598856,0.6520856391593572,"{'clf__colsample_bytree': np.float64(0.7068893514230925), 'clf__gamma': np.float64(0.3627313766183016), 'clf__learning_rate': np.float64(0.050272836956763774), 'clf__max_depth': 5, 'clf__min_child_weight': 1, 'clf__n_estimators': 235, 'clf__reg_lambda': np.float64(0.08944843936739705), 'clf__scale_pos_weight': 1.7227603610598856, 'clf__subsample': np.float64(0.6520856391593572)}",0.8078668683812406,0.8177004538577912,0.8116490166414524,0.8171331316187594,0.8102893890675241,0.8129277719133535,0.003864519810857455,11,0.896789749893622,0.8949458654437142,0.8986336343435298,0.9040234504278758,0.8971728441754917,0.8983131088568468,0.003087714096968921,0.802521527936954,0.8127713963972236,0.807123518191996,0.812129358415838,0.80558997546806,0.8080271552820143,0.00390907232496598,9,0.8937979836480809,0.8918882793152014,0.8955555825796377,0.9010055303231701,0.8941211779178676,0.8952737107567914,0.00309517223287891
2.502993869781494,0.17579365246310136,0.19399504661560057,0.04354052949902467,0.7822634555704315,0.06820964947491662,0.03394046833983564,6,1,179,0.3313584146832685,1.566145782781714,0.7413841307520113,"{'clf__colsample_bytree': np.float64(0.7822634555704315), 'clf__gamma': np.float64(0.06820964947491662), 'clf__learning_rate': np.float64(0.03394046833983564), 'clf__max_depth': 6, 'clf__min_child_weight': 1, 'clf__n_estimators': 179, 'clf__reg_lambda': np.float64(0.3313584146832685), 'clf__scale_pos_weight': 1.566145782781714, 'clf__subsample': np.float64(0.7413841307520113)}",0.8091906202723147,0.8212934947049925,0.8133509833585476,0.8159984871406959,0.8046150936258748,0.8128897358204851,0.00570356742291627,12,0.8880903976171339,0.8875230485556238,0.8957968890359794,0.8940475627629899,0.8888993948562783,0.890871458565601,0.003381795028053451,0.8035375880001481,0.8159502898275774,0.8079724076617569,0.8103958471238708,0.7993048410472305,0.8074321947321168,0.005707098195751334,10,0.8846979771648761,0.8840040402224614,0.8922470929221966,0.8906165253761326,0.8853964857092596,0.8873924242789852,0.0033671233437271427
2.0592450141906737,0.04373121718270753,0.1927706241607666,0.043220581711241504,0.6222133955202271,0.14338629141770906,0.037375480586027486,5,1,191,0.16332545920649344,1.0,0.6690675050858071,"{'clf__colsample_bytree': np.float64(0.6222133955202271), 'clf__gamma': np.float64(0.14338629141770906), 'clf__learning_rate': np.float64(0.037375480586027486), 'clf__max_depth': 5, 'clf__min_child_weight': 1, 'clf__n_estimators': 191, 'clf__reg_lambda': np.float64(0.16332545920649344), 'clf__scale_pos_weight': 1.0, 'clf__subsample': np.float64(0.6690675050858071)}",0.8248865355521936,0.8228063540090772,0.819213313161876,0.8199697428139183,0.819368261774163,0.8212488414622456,0.0022349367956417798,6,0.8754196019100752,0.8707862512410761,0.8757032764408302,0.8793910453406458,0.8710287443267776,0.874465783851881,0.003226501463184275,0.8104790073839327,0.8090150816173003,0.8052913261315442,0.8063997676570775,0.8059141935301593,0.8074198752640027,0.0019870274814111125,11,0.8661718711191806,0.8610081810500444,0.8664480539499149,0.8700810278803279,0.8611648918004584,0.8649748051599854,0.0034619787987248646
1.8177424430847169,0.12370395504034062,0.18427643775939942,0.04111232827673578,0.6293016342019151,0.2736932106048628,0.06914594902276397,5,4,127,0.012382649697023556,1.566145782781714,0.7673181822719722,"{'clf__colsample_bytree': np.float64(0.6293016342019151), 'clf__gamma': np.float64(0.2736932106048628), 'clf__learning_rate': np.float64(0.06914594902276397), 'clf__max_depth': 5, 'clf__min_child_weight': 4, 'clf__n_estimators': 127, 'clf__reg_lambda': np.float64(0.012382649697023556), 'clf__scale_pos_weight': 1.566145782781714, 'clf__subsample': np.float64(0.7673181822719722)}",0.8093797276853253,0.8180786686838124,0.8099470499243571,0.8158093797276853,0.8065065254397579,0.8119442702921876,0.004305920380958237,13,0.8744740201408917,0.8741430665216775,0.8736229965486265,0.8747576946716468,0.8733453101361573,0.8740686176038001,0.0005227758375149667,0.8035623864283135,0.8125519188989214,0.8047960439981351,0.8101115887220889,0.8010957640643006,0.8064235404223519,0.004251561377261872,12,0.870660183293551,0.8701988288599358,0.869633599024814,0.8708261284222267,0.8693631242842459,0.8701363727769547,0.0005665219761140735
1.7517508029937745,0.20182458051911964,0.16858468055725098,0.004852861848886855,0.8598528437324805,0.24044600469728353,0.11494985844370331,4,5,121,0.8884909929476539,1.566145782781714,0.7137017332034828,"{'clf__colsample_bytree': np.float64(0.8598528437324805), 'clf__gamma': np.float64(0.24044600469728353), 'clf__learning_rate': np.float64(0.11494985844370331), 'clf__max_depth': 4, 'clf__min_child_weight': 5, 'clf__n_estimators': 121, 'clf__reg_lambda': np.float64(0.8884909929476539), 'clf__scale_pos_weight': 1.566145782781714, 'clf__subsample': np.float64(0.7137017332034828)}",0.8120272314674736,0.8178895612708018,0.81089258698941,0.8135400907715582,0.8036693777189332,0.8116037696436355,0.004623855356502718,14,0.8667675287220462,0.8653018769798119,0.8693678785873008,0.8682331804642807,0.8659701210287444,0.8671281171564367,0.0014861916710178903,0.8060009625633713,0.8121156901025933,0.8052254677277606,0.8075623230256379,0.7981663273292181,0.8058141541497162,0.00450857303250777,13,0.862606151229796,0.8611299994772141,0.8650861766870099,0.8640550626764096,0.8616660809855493,0.8629086942111958,0.0014734290231534278
1.9257927894592286,0.22813498467920296,0.1723562717437744,0.007566856016375359,0.6139996989640846,0.3895022075365837,0.046655580429842504,4,3,227,0.24428866967349966,1.0,0.6639351238159994,"{'clf__colsample_bytree': np.float64(0.6139996989640846), 'clf__gamma': np.float64(0.3895022075365837), 'clf__learning_rate': np.float64(0.046655580429842504), 'clf__max_depth': 4, 'clf__min_child_weight': 3, 'clf__n_estimators': 227, 'clf__reg_lambda': np.float64(0.24428866967349966), 'clf__scale_pos_weight': 1.0, 'clf__subsample': np.float64(0.6639351238159994)}",0.8212934947049925,0.8211043872919819,0.813161875945537,0.8229954614220878,0.8135048231511254,0.8184120085031449,0.0042001015912883,8,0.8605739681338944,0.8603848517800576,0.8611885962838637,0.8638835043260366,0.8595877458396369,0.8611237332726978,0.001471596985563275,0.8072999179132417,0.8073699613388168,0.7986420079683829,0.8096125218964709,0.7995925714057248,0.8045033961045274,0.004485821372543913,14,0.8502482096297017,0.849673202551456,0.8507525822626916,0.8536067621985322,0.8487913696078101,0.8506144252500384,0.0016319751037949088
