mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__bootstrap,param_clf__class_weight,param_clf__max_depth,param_clf__max_features,param_clf__max_samples,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_train_macro_f1,split1_train_macro_f1,split2_train_macro_f1,split3_train_macro_f1,split4_train_macro_f1,mean_train_macro_f1,std_train_macro_f1
674.9513899326324,14.279749955644892,0.37034358978271487,0.0783944027291522,True,balanced_subsample,30,0.5,0.7,2,9,277,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 30, 'clf__max_features': 0.5, 'clf__max_samples': 0.7, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 9, 'clf__n_estimators': 277}",0.8315052950075643,0.8320726172465961,0.829803328290469,0.8356656580937972,0.8326082844713448,0.8323310366219543,0.0019149154512313963,1,0.9841142262777174,0.9857689943737885,0.9853907616661151,0.9854853198430334,0.9847768532526475,0.9851072310826604,0.0005927021864584616,0.8206846572114608,0.8206228363551018,0.8186391073715018,0.8245858648700946,0.8219069391015095,0.8212878809819337,0.001953565744695746,1,0.9832990117272506,0.9850409961276523,0.9846554804588864,0.9847454836011018,0.9840002820446235,0.9843482507919029,0.0006251503718397481
85.03266878128052,0.5660313721767257,0.33978776931762694,0.08147753544105085,True,balanced_subsample,30,sqrt,,3,9,236,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 30, 'clf__max_features': 'sqrt', 'clf__max_samples': None, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 9, 'clf__n_estimators': 236}",0.830748865355522,0.829803328290469,0.8273449319213313,0.8335854765506808,0.8301494231132968,0.83032640504626,0.0019997066622655397,2,0.9896458796274408,0.9899295541581958,0.9893149260082266,0.99026050777741,0.9898354765506808,0.9897972688243908,0.00031276919565102225,0.8195562796207401,0.8191047463794723,0.8171782837241912,0.8231246409043729,0.8198006762039665,0.8197529253665486,0.0019213709139920046,2,0.9891223905653587,0.9894185609064987,0.9887759267613869,0.9897687620840496,0.9893246440901509,0.9892820568814891,0.00032832605877883405
346.4267029762268,2.973696215096717,0.2364640235900879,0.007695683364017318,True,balanced_subsample,15,0.5,0.7,1,5,177,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 15, 'clf__max_features': 0.5, 'clf__max_samples': 0.7, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 177}",0.8216717095310136,0.8303706505295008,0.8207261724659607,0.828857791225416,0.8252317003972007,0.8253716048298184,0.0038061212227653214,4,0.9568341922367737,0.9635005437095173,0.9638787764171907,0.9623185664980379,0.9617530257186082,0.9616570209160257,0.002531454512555755,0.8137130512047928,0.8217486224827723,0.8127711220278258,0.820408307247235,0.8167881181559775,0.8170858442237205,0.0035457428790986825,3,0.9550481703904078,0.9618830933611695,0.9622704035679108,0.9607113018653599,0.9600922301257494,0.9600010398621194,0.0025975311656914186
85.86683883666993,0.6864619728565732,0.3296675205230713,0.07444706136473953,True,balanced,,sqrt,,1,6,222,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__max_samples': None, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 222}",0.8265885022692889,0.8263993948562783,0.8248865355521936,0.8360438729198184,0.8269339890296955,0.8281704589254548,0.003998572576565951,3,0.9954612075079192,0.9956030447732968,0.9953193702425417,0.9955557656848376,0.9955086989409985,0.9954896174299188,9.736188822892325e-05,0.8127199815944735,0.8124531459713069,0.8109448771715891,0.8232441457066009,0.8132324675422447,0.8145189235972431,0.004428586849570529,4,0.9952341157188369,0.9953829495236417,0.9950852883430517,0.9953327976496271,0.9952852301436805,0.9952640762757676,0.00010214080699641467
